,hsa-miR-148b-5p,hsa-miR-17-5p,hsa-miR-516b-5p,hsa-miR-148a-3p,hsa-miR-3184-5p,hsa-miR-585-3p,hsa-miR-5680,hsa-let-7c-5p,hsa-miR-550a-3p,hsa-miR-486-3p,hsa-miR-6513-5p,hsa-miR-181d-3p,hsa-miR-6764-3p,hsa-miR-499a-3p,hsa-miR-3663-5p,hsa-miR-196a-5p,hsa-miR-193b-5p,hsa-miR-1269a,hsa-miR-455-3p,hsa-miR-6513-3p,hsa-miR-27b-3p,hsa-miR-487b-3p,hsa-miR-95-3p,hsa-miR-155-5p,hsa-miR-146b-5p,hsa-miR-2355-3p,hsa-miR-6861-3p,hsa-miR-378c,hsa-let-7f-5p,hsa-miR-3617-5p,hsa-let-7i-5p,hsa-miR-3943,hsa-miR-2110,hsa-miR-1976,hsa-miR-6879-3p,hsa-miR-767-5p,hsa-miR-6794-3p,hsa-miR-432-5p,hsa-miR-10b-5p,hsa-miR-6747-3p,hsa-miR-26a-5p,hsa-miR-6726-3p,hsa-miR-30c-2-3p,hsa-miR-324-5p,hsa-let-7a-5p,hsa-miR-676-3p,hsa-miR-10a-5p,hsa-miR-5010-3p,hsa-miR-7845-5p,hsa-miR-29a-3p,hsa-miR-329-3p,hsa-miR-4525,hsa-miR-504-5p,hsa-miR-1273h-3p,hsa-let-7g-5p,hsa-miR-195-5p,hsa-miR-548b-3p,hsa-miR-142-3p,hsa-miR-511-5p,hsa-miR-192-5p,hsa-miR-2114-3p,hsa-miR-493-3p,hsa-miR-487a-3p,hsa-miR-140-3p,hsa-miR-3614-3p,hsa-miR-6760-3p,hsa-miR-383-5p,hsa-miR-3605-3p,hsa-miR-585-5p,hsa-miR-543,hsa-miR-106b-3p,hsa-miR-30e-5p,hsa-miR-486-5p,hsa-miR-9-5p,hsa-miR-6846-3p,hsa-miR-212-3p,hsa-miR-31-3p,hsa-miR-671-5p,Diagnosis
10,0.4028548770816812,0.4048140043763676,0.0,0.2216381173011382,0.1541548122371717,0.0659133709981167,0.1764705882352941,0.2004269842225753,0.2430707512764405,0.2139023679292193,0.125,0.6851851851851851,0.9705882352941176,0.5208333333333333,0.064516129032258,0.0105949470252648,0.2572815533980582,0.2978723404255319,0.3720634920634921,0.2647058823529412,0.4193818526651259,0.4459953057442866,0.4601244838354906,0.0342867967418071,0.1206629787052265,0.2753623188405797,0.26,0.0823620323266147,0.3149800079288799,0.3247517469657962,0.2053638915947857,0.3518518518518518,0.4230006609385326,0.5494505494505495,0.6818181818181818,0.6908731050817761,0.582255995263002,0.3475852260982446,0.1272727272727273,0.2908163265306122,0.2375875638242532,0.8102981029810299,0.3529358380978309,0.4384120729069949,0.3340387236101185,0.2307692307692307,0.0266666666666666,0.3061839642097915,0.3421052631578947,0.4607158023904659,0.4407604818063541,0.3684210526315789,0.1378709061101215,0.2,0.3209856267181737,0.2876664526395132,0.6477272727272727,0.0773812661430604,0.28,0.4752225299460914,0.5,0.2032330405531676,0.7149643705463183,0.3145044936825547,0.0,0.5319148936170213,0.4497041420118343,0.6081441922563418,0.2272727272727273,0.3702451394759086,0.0464318646416252,0.4247194695150841,0.2130450438092625,0.4708471860172475,0.2,0.4156249999999999,0.3795404002965159,0.0691871455576559,0.0
11,0.3187946074544012,0.4561368609508653,0.125,0.1305882877063239,0.1899221291499948,0.0338983050847457,0.1470588235294117,0.2270640820585524,0.2310357403355215,0.3194989797842972,0.5,0.4074074074074074,0.6470588235294117,0.61125,0.2258064516129032,0.0179299103504482,0.2491909385113268,0.1063829787234042,0.2019047619047619,0.2941176470588235,0.4387828827763699,0.3094996911673872,0.4220482920234747,0.079939382458799,0.2348764390525214,0.4710144927536231,0.09375,0.1574795543821237,0.3169709828531926,0.0603162927546892,0.1665653108607609,0.1666666666666666,0.5948446794448117,0.3259340659340659,0.7727272727272727,0.2644368376042625,0.8684496200532912,0.2097130053000173,0.0727272727272727,0.3571428571428571,0.1885842839133784,0.5907859078590786,0.3296124875215536,0.415785417739975,0.3469851613243744,0.2307692307692307,0.0373333333333333,0.2548783196370213,0.2368421052631578,0.3855149821487967,0.2664152012422882,1.0,0.1881760576012548,0.2,0.3359660452755052,0.4509042181960302,0.6193181818181819,0.1176532602393126,0.2,0.4567785060410838,0.1,0.3204190805456924,0.4592161520190024,0.5628930823448508,0.0,0.5319148936170213,0.2579881656804734,0.5149087672452157,0.303030303030303,0.3229078613693997,0.0709040967570389,0.2677516867045196,0.3177843315443835,0.5094370335137646,0.0,0.5328125000000001,0.1830985915492957,0.008695652173913,0.0
12,0.3552735923869944,0.2904316689874677,0.0,0.1599247098656806,0.1374282594485943,0.0338983050847457,0.0,0.1228503036748303,0.1458789204959883,0.2937363899795957,0.25,0.3703703703703703,0.5294117647058824,0.7083333333333333,0.064516129032258,0.0089649551752241,0.1650485436893203,0.3191489361702128,0.1625396825396825,0.1764705882352941,0.2665798014187575,0.2130287831995058,0.3763420600429769,0.0159121045652585,0.1609457698797496,0.1884057971014492,0.1875,0.1489149333505055,0.1554093409656926,0.3150643618977565,0.0768687176864115,0.2268518518518518,0.3238598810310641,0.5274725274725275,0.409090909090909,0.3770322353371975,0.4095529458205861,0.1591050329494059,0.1363636363636363,0.1581632653061224,0.1684906954482828,0.4905149051490514,0.260760504582993,0.2994978710824544,0.2130761463322506,0.2019230769230769,0.0079999999999999,0.2009391756829647,0.1052631578947368,0.3923869761209407,0.1993536744029882,0.1578947368421052,0.1282762590888423,0.1333333333333333,0.2045894875771154,0.2918863236648893,0.3068181818181818,0.0398502978229929,0.2,0.4680572548090734,0.2,0.1158194729957017,0.332541567695962,0.3726385817463676,0.25,0.2340425531914893,0.2358974358974359,0.4292389853137516,0.1818181818181818,0.1403212172442941,0.0618782535725263,0.3519829762757603,0.2924504037996605,0.3169503223282744,0.0,0.3265625,0.2386953298739807,0.0480151228733459,0.0
13,0.1459159397303727,0.1698826337776009,0.0,0.1644577105562114,0.2552641223566039,0.3747645951035781,0.1470588235294117,0.2675449282929828,0.2277534646243618,0.4241996879340203,0.25,0.3888888888888888,0.5294117647058824,0.2708333333333333,0.1290322580645161,0.0456397718011409,0.3600323624595469,0.4468085106382978,0.3682539682539683,0.1470588235294117,0.2596033911516626,0.3686967263743051,0.2833863946840186,0.0447054366357264,0.2067963860825733,0.4347826086956522,0.4375,0.1529396612788975,0.20449135487753,0.0606840750275836,0.1793874924984841,0.1759259259259259,0.8076668869795107,0.2747252747252747,0.6363636363636364,0.3506117274608733,0.7746965360702653,0.3257785899142571,0.009090909090909,0.3724489795918367,0.1770642928383868,0.8238482384823849,0.4828641437517016,0.3182254571755356,0.2672174157511257,0.4326923076923077,0.0133333333333333,0.2564647650474347,0.4210526315789473,0.2745365670449476,0.4006274394594368,0.8421052631578947,0.2997993467296854,0.4666666666666667,0.2034115926091553,0.365348817732615,0.3295454545454545,0.0132834326076643,0.16,0.3376332086746087,0.0,0.3597458418987104,0.3681710213776722,0.4477451938010259,0.0,0.7731914893617022,0.3506903353057199,0.5057854917668001,0.7121212121212122,0.2907861369399831,0.0868432479374728,0.1821101227052878,0.4226993707240959,0.3564376130029021,0.0,0.340625,0.2075611564121571,0.0589792060491493,0.0
14,0.1332275971451229,0.2952058882037,0.875,0.1345755462989775,0.5240111233276281,0.3879472693032015,0.0588235294117647,0.6168377629060292,0.6836250911743253,0.5811543011951098,0.375,0.324074074074074,0.2941176470588235,0.2604166666666666,0.6774193548387096,0.0407497962510187,0.2362459546925566,0.4893617021276595,0.2565079365079364,0.1764705882352941,0.0630009898956087,0.196318715256331,0.1183336527463975,0.1761697291153627,0.3768128323971038,0.427536231884058,0.5,0.3582007856268916,0.4480961621752171,0.370599485104818,0.291158299421974,0.7453703703703703,0.7012557832121611,0.7692307692307693,0.3636363636363636,0.2288224565046595,0.3256686075199841,0.2781915447772918,0.2545454545454545,0.7653061224489794,0.4996813293327375,0.4715447154471544,0.3826118522551956,0.1491749099138531,0.5149007352213097,0.25,0.0186666666666666,0.5647745661071802,0.3157894736842105,0.2512274067107268,0.3740924161665338,0.3684210526315789,0.6737820012765052,0.4666666666666667,0.1200463514307141,0.2933100695122972,0.2386363636363636,0.1194981814348215,0.0,0.1889206523349602,0.4,0.4321622126705288,0.489311163895487,0.2028656265729096,0.0,0.5531914893617021,0.4003944773175542,0.2812639074321317,0.2727272727272727,0.7404902789518173,0.6222952963159923,0.1322764046577859,0.5807256391351314,0.2548185374557149,0.6000000000000001,0.403125,0.078576723498888,0.4347826086956521,0.0
15,0.3616177636796194,0.3162920230753929,0.0,0.1762412848328247,0.180933543407048,0.0282485875706214,0.0588235294117647,0.1276373430397922,0.2642231947483588,0.1556043277721575,0.125,0.5555555555555555,0.7058823529411764,0.5,0.2580645161290322,0.0032599837000814,0.215210355987055,0.2978723404255319,0.2234920634920635,0.4411764705882353,0.323200605029752,0.2596995676343421,0.3994416034815916,0.0293616215192271,0.1242512655118648,0.2246376811594203,0.375,0.0998132526241226,0.2151212160860137,0.1890400882677455,0.161152199094119,0.2222222222222222,0.4613350958360873,0.4285714285714286,0.8636363636363636,0.1730844552392562,0.6710747064048159,0.2827778374936953,0.0909090909090909,0.3775510204081632,0.2655057714137955,0.7967479674796748,0.3062274253562029,0.4003828750934586,0.2535891380031571,0.2596153846153846,0.0106666666666666,0.2427261477932544,0.2105263157894736,0.3426353803319628,0.3054570445293155,0.894736842105263,0.2153247370858137,0.8,0.2595634283738439,0.2376957650540186,0.375,0.048600495493121,0.12,0.4584433202530042,0.5,0.191354419734629,0.3135391923990499,0.3805602440496557,0.0,0.6595744680851064,0.2998027613412229,0.5505473965287049,0.2878787878787879,0.2586644125105664,0.0756219293837544,0.4058132327109323,0.1551756657121791,0.3925796381982841,0.6000000000000001,0.2375,0.1608598962194217,0.1066162570888469,0.0
16,0.4504361617763679,0.521185597772031,0.0,0.1926135477691399,0.3415265860376546,0.0564971751412429,0.1176470588235294,0.2229306031789527,0.2764405543398979,0.3186416556643404,0.375,0.4444444444444444,0.5294117647058824,0.7708333333333333,0.2258064516129032,0.0961695191524042,0.3122977346278317,0.0,0.2336507936507936,0.2352941176470588,0.4338127334507632,0.3810253242742433,0.5172526684456843,0.0579655237734419,0.1091010060018368,0.2463768115942028,0.25,0.236654002189452,0.3898435334116829,0.1381610886355277,0.223785447710342,0.4537037037037036,0.7442167878387309,0.4615384615384615,0.9090909090909092,0.7233193428246305,0.7270304944241586,0.3462483980056721,0.0818181818181818,0.5918367346938775,0.2404021783620722,0.94579945799458,0.4902150830383883,0.4246598539391791,0.397677753471457,0.3653846153846154,0.0106666666666666,0.3617095535742615,0.1052631578947368,0.3798493199948917,0.3910112477441559,1.0,0.2299252869008038,0.1333333333333333,0.3796718847048993,0.2148086318081572,0.5113636363636365,0.0856043434716145,0.08,0.5107733085964967,0.2,0.2345706410016819,0.3836104513064133,0.4579118871721502,0.0,0.8085106382978724,0.3159763313609467,0.6664441477525589,0.1212121212121212,0.3803888419273034,0.0719628037684114,0.2678461669393197,0.318212993604362,0.447895953675487,0.6000000000000001,0.2078125,0.2149740548554484,0.0839319470699433,0.0
17,0.3314829500396511,0.3753729858762681,0.125,0.5783084222484574,0.1439307210137946,0.2203389830508474,0.1764705882352941,0.3611083454022731,0.2035010940919037,0.1772860547658648,0.5,0.3333333333333333,0.3823529411764705,0.6458333333333333,0.3548387096774194,0.0741646291768541,0.1682847896440129,0.0425531914893617,0.4965079365079365,0.4411764705882353,0.3840577765936288,0.3568622606547251,0.5078157091115458,0.0255730251941655,0.2038488647771204,0.2826086956521739,0.3125,0.1690385729924657,0.4038771586932076,0.0628907686649503,0.2326078577347238,0.3379629629629629,0.3150429610046265,0.2087912087912088,0.409090909090909,0.7092399932326419,0.2943846837067008,0.2175074208511447,0.3999999999999999,0.260204081632653,0.1835321553382558,0.2981029810298102,0.4130138851075415,0.3461848104208612,0.4294437139394442,0.4519230769230769,0.0613333333333333,0.1898340578100707,0.2368421052631578,0.5078349213649498,0.354157048726235,0.2105263157894736,0.2986187879875019,0.2666666666666666,0.3383926231773551,0.4927651377683482,0.5227272727272727,0.0887670655210584,0.08,0.4579546454989645,0.3,0.5933470379368342,0.66270783847981,0.4460324571486286,0.0,0.425531914893617,0.1041420118343195,0.4307966177125055,0.6818181818181819,0.3431952662721893,0.048627340010831,0.3052543890511837,0.1768573927058863,0.5262913990627214,0.2,0.3984375,0.8374054855448481,0.006805293005671,0.0
18,0.1110229976209357,0.2548239506664014,0.0,0.0,0.1849876638367168,0.0489642184557438,0.0,0.002426197706749,0.1064916119620714,0.1911832787503643,0.0,0.2037037037037037,0.1470588235294117,0.21875,0.0,0.0081499592502037,0.3050161812297735,0.2765957446808511,0.1841269841269841,0.088235294117647,0.117056163087046,0.16500704138357,0.1962183001386134,0.0064406137526046,0.0,0.0,0.125,0.1180372206838817,0.010256534928676,0.044501655020228,0.0,0.1388888888888888,0.4653007270323859,0.3406593406593406,0.7272727272727273,0.2698831703682416,0.4013618869041744,0.1607090943667678,0.0454545454545454,0.2806122448979591,0.0,0.4498644986449864,0.1085688356475179,0.2583832855217821,0.0315322946873469,0.2307692307692307,0.0,0.0819557699019576,0.0,0.1191235973202654,0.1594357241784531,0.6842105263157894,0.1629004200786761,0.4,0.0699164314653379,0.1177800731414533,0.1761363636363636,0.0,0.12,0.23468900315801,0.2,0.1027845262567744,0.2232779097387173,0.2393963963278183,0.0,0.3829787234042553,0.1581854043392505,0.2058299955496217,0.0909090909090909,0.1183431952662721,0.0,0.109900811242023,0.1894686305104508,0.1204908795078243,0.0,0.1890625,0.0696812453669384,0.0,0.0
19,0.2918318794607454,0.3564750348120151,0.125,0.1917336778562359,0.251942992945906,0.0941619585687382,0.2058823529411764,0.1787879632363383,0.1183442742523705,0.1470653795373879,0.0,0.3518518518518518,0.3088235294117646,0.4166666666666666,0.0,0.0,0.1990291262135922,0.1276595744680851,0.3326984126984127,0.088235294117647,0.3012058367969196,0.2426520074119826,0.2976332946267181,0.0089032013638946,0.1598282748456823,0.2173913043478261,0.25,0.2119582716208384,0.1649631248155216,0.2000735564545789,0.1233004318416342,0.2731481481481481,0.5076007931262392,0.2307692307692307,0.2272727272727272,0.5146205064857712,0.3059311161551367,0.1708930653282951,0.0636363636363636,0.2091836734693877,0.1023262661408087,0.1355013550135501,0.4121063617388148,0.3912702182588942,0.2227324498105363,0.3076923076923077,0.0,0.2570041564869753,0.14,0.2249865484198897,0.2555714105846309,0.9473684210526316,0.3131484208462478,0.1333333333333333,0.1699887623700598,0.2791753440719131,0.5909090909090908,0.0203468451847556,0.0,0.3425458063414242,0.2,0.3389086152121099,0.2719714964370546,0.3736535986871432,0.0,0.5885106382978724,0.4122287968441815,0.3355585224744102,0.303030303030303,0.2231614539306846,0.0192713949074729,0.1671134437792876,0.1468510485073987,0.3346835293312705,0.0,0.2625,0.3254262416604892,0.019281663516068,0.0
20,0.0618556701030927,0.2217346329818977,0.5,0.0992989998440736,0.2699522800176824,0.3615819209039548,0.088235294117647,0.3295594924677909,0.774799416484318,0.4533444213919514,0.0,0.1111111111111111,0.2941176470588235,0.3020833333333333,0.3870967741935484,0.0863895680521597,0.1941747572815534,0.425531914893617,0.2666666666666666,0.1764705882352941,0.0554441785132604,0.1945892526250772,0.0830071064828355,0.1894298162530782,0.2355026805356799,0.4855072463768116,0.375,0.0904114881833988,0.3208754160145822,0.1070246414122839,0.2358057981636595,0.4282407407407407,0.2419035029742234,0.1868131868131868,0.3636363636363636,0.0546950864808115,0.1825717951248396,0.2360698841603069,0.2272727272727272,0.2295918367346938,0.4699769865892235,0.1409214092140921,0.2055540430166076,0.1160249299329968,0.3155500766313088,0.173076923076923,0.072,0.3125297458514452,0.2105263157894736,0.2495118775379488,0.30235132412809,0.3157894736842105,0.0750885419056637,0.4,0.1537389700050762,0.1559699617542782,0.1363636363636363,0.2011491223446312,0.04,0.1480504462326455,0.4,0.2690268174173051,0.4714964370546318,0.1431550781388522,0.0,0.0638297872340425,0.4031558185404339,0.0582999554962171,0.0303030303030303,0.7404902789518173,0.4263271648606849,0.2198492294358348,0.4533444213919514,0.3062955873823377,0.4,0.2,0.1764269829503335,0.3973534971644613,0.0
21,0.2807295796986518,0.3632385120350109,0.25,0.2379658298621166,0.4890391394534306,0.1525423728813559,0.1764705882352941,0.3976544986789881,0.799416484318016,0.6453507312974742,0.0,0.3333333333333333,0.4852941176470587,0.3020833333333333,0.2903225806451612,0.0350448247758761,0.36084142394822,0.3829787234042553,0.193015873015873,0.1764705882352941,0.1684409080281591,0.2586287831995058,0.2014432084110455,0.2140556923659784,0.2718622781349452,0.7391304347826088,0.72875,0.1564170262090282,0.5179129288847021,0.0691430673041559,0.4256732964698708,0.6342592592592592,0.5723727693324521,0.2417582417582418,0.5909090909090909,0.05581448168294,0.2960623704727129,0.2855530291128879,0.0454545454545454,0.461734693877551,0.7060458198993054,0.2764227642276423,0.3643089209547145,0.2519728543280815,0.4070151025957186,0.2403846153846153,0.0533333333333333,0.4426182695053463,0.1578947368421052,0.2980519945717688,0.4407604818063541,0.3684210526315789,0.1759032525853402,0.4,0.3180382585553535,0.2366488931073951,0.1022727272727272,0.3475831532338833,0.04,0.2881882761335281,0.2,0.1854209493552607,0.4228028503562946,0.249920304367692,0.0,0.4680851063829787,0.4280078895463511,0.1835781041388517,0.1363636363636363,0.794590025359256,0.5634224045822009,0.3343966911212057,0.6453507312974742,0.4450903885032307,0.2,0.428125,0.2494440326167531,0.5436672967863894,0.0
22,0.1062648691514671,0.2401034414163517,0.0,0.1367028267213151,0.1200480600296974,0.0037664783427495,0.1470588235294117,0.1513876879385433,0.1580962800875273,0.1186365117196207,0.25,0.3055555555555555,0.3970588235294117,0.1354166666666666,0.032258064516129,0.006519967400163,0.2766990291262136,0.1063829787234042,0.12,0.2058823529411764,0.1749401425519126,0.2178297714638665,0.230952450975481,0.0579655237734419,0.0714667122322134,0.3043478260869565,0.5,0.0499066263120613,0.2121546714750388,0.0772342773078337,0.1831570322239762,0.2037037037037037,0.2650363516192994,0.0989010989010989,0.7272727272727273,0.0530727745936688,0.2697128195006414,0.3156389373506528,0.0636363636363636,0.1683673469387754,0.2406573564538224,0.4065040650406504,0.1580905708321989,0.2668501635255506,0.2897061976495785,0.2788461538461538,0.1546666666666666,0.1237427420122473,0.1052631578947368,0.2254372883968918,0.2691274604440341,0.3157894736842105,0.0768280931264783,0.1333333333333333,0.2202609684064882,0.0939113927584378,0.2045454545454545,0.0999420167624268,0.08,0.241332568235662,0.2,0.0379601943561951,0.3147268408551069,0.202169392161366,0.5,0.1702127659574468,0.3140039447731755,0.2280818869603916,0.0909090909090909,0.2992392223161454,0.0687086213878331,0.2082294648554721,0.1177791875996639,0.2374426207104621,0.6000000000000001,0.19375,0.167279466271312,0.141398865784499,0.0
23,0.366375892149088,0.3087328426496916,0.375,0.3842915376562047,0.1644280214154283,0.0903954802259886,0.1176470588235294,0.3467220770920104,0.1945660102115244,0.2454090293376314,0.0,0.3703703703703703,0.7647058823529411,0.2916666666666666,0.064516129032258,0.0195599022004889,0.2961165048543689,0.0638297872340425,0.2076190476190476,0.2647058823529412,0.3700184053033009,0.3848385423100679,0.4603536209645282,0.096988065921576,0.1446489672996005,0.3623188405797102,0.41625,0.0743125764698306,0.6609580519714325,0.1046929018021331,0.5273357794746507,0.4537037037037036,0.3132848645076008,0.3626373626373627,0.409090909090909,0.2530412553912901,0.3602092174084673,0.4974409432542602,0.2454545454545454,0.2959183673469387,0.3662190251182352,0.2764227642276423,0.3781359470006353,0.3867497664433228,0.5517481568638118,0.2980769230769231,0.0186666666666666,0.2665228289494558,0.0347368421052631,0.3981460356941284,0.4362173164896967,0.631578947368421,0.1362731888017954,0.5333333333333333,0.5912228990709507,0.1596270344211496,0.3125,0.1445363976595856,0.0,0.3662638341535174,0.1,0.0782564006727714,0.485748218527316,0.3760440035001096,0.0,0.3191489361702127,0.2978303747534517,0.3969737427681353,0.303030303030303,0.4547759932375316,0.1092029448642952,0.3396438086996161,0.2454090293376314,0.3886760501146425,0.4,0.6171875,0.1423276501111934,0.1595463137996219,0.0
24,1.0,0.8854187388104238,0.0,0.5174637471320696,0.3163309643365865,0.1732580037664783,0.2352941176470588,0.4393001061744598,0.5712983223924142,0.4844567137051834,0.75,0.8888888888888888,0.9411764705882352,0.2708333333333333,0.1612903225806451,0.006519967400163,0.8171521035598707,0.0212765957446808,0.6368253968253968,0.5294117647058824,0.9424998970530842,1.0,1.0,0.1153627580981246,0.3272961831734979,1.0,0.78125,0.3595208963874042,0.9616338232299958,0.4402353806546524,0.7850321119971901,0.5509259259259258,0.9649702577660276,0.5604395604395604,0.7727272727272727,0.9276147611841024,0.9999999999999998,0.9399386487849648,0.3999999999999999,0.6709183673469388,0.6681851618166912,0.7967479674796748,1.0,1.0,0.7770250589987264,0.6923076923076923,0.0053333333333333,0.3093568550306184,0.1052631578947368,0.9999999999999998,0.9056584966634492,1.0,0.3041085947179381,0.444,1.0,0.4389648530191787,0.8522727272727273,0.2930789099151336,0.12,1.0,0.4,0.4623318071388525,0.8598574821852732,1.0000000000000002,0.0,0.9148936170212766,0.7652859960552267,1.0,0.303030303030303,0.7421808960270498,0.1793800953324193,1.0,0.4814560792853346,0.9979175327040768,0.6000000000000001,0.921875,0.5867309117865086,0.2521739130434782,0.0
25,0.3758921490880254,0.3065446588422518,0.125,0.3562470763816184,0.0227094975233215,0.192090395480226,0.3823529411764705,0.1623543897436127,0.3646973012399708,0.1075598840897789,0.375,0.2037037037037037,0.5294117647058824,0.6666666666666666,0.064516129032258,0.0105949470252648,0.3325242718446602,0.2127659574468085,0.1555555555555555,0.1764705882352941,0.597424325499507,0.6469386040765904,0.4389963599838021,0.0880848645576813,0.0657852581217027,0.4855072463768116,0.25,0.0590186103419408,0.3976739755644378,0.1585141596175064,0.3008808649886363,0.2638888888888888,0.2194315928618638,0.1648351648351648,0.2272727272727272,0.2854874931341443,0.2467186420605941,0.6488729401453579,0.1,0.0612244897959183,0.2475477966979996,0.3956639566395664,0.3223232598239404,0.4375510344659337,0.2558093810586284,0.4519230769230769,0.168,0.107878287908113,0.1052631578947368,0.5156910553667828,0.5303384815545391,0.3157894736842105,0.1270957003466587,0.0666666666666666,0.4349753300872225,0.203679405935066,0.8125,0.1545516841494913,0.04,0.5379475726400941,0.1,0.1753877779854232,0.7125890736342043,0.3889072591627698,0.0,0.2127659574468084,0.5909270216962524,0.2818558077436582,0.3636363636363636,0.4970414201183432,0.0412261485995306,0.4722149851684781,0.1060595668798545,0.4806002602513208,0.2,0.24375,0.603409933283914,0.0669187145557655,0.0
26,0.2585249801744647,0.2865844440023871,0.0,0.1189160893680529,0.1515099992821222,0.0696798493408662,0.1470588235294117,0.1303281572493274,0.2917578409919766,0.299703365854495,0.0,0.3703703703703703,0.1176470588235294,0.1458333333333333,0.1612903225806451,0.0032599837000814,0.4967637540453074,0.1489361702127659,0.2171428571428571,0.1470588235294117,0.3331387743095996,0.3546347127856701,0.3546645241752598,0.0155332449327524,0.1102825775860227,0.1594202898550724,0.25,0.100618198209801,0.200357402620269,0.0301581463773446,0.1806492602502352,0.2222222222222222,0.6741573033707864,0.1758241758241758,0.4545454545454545,0.4324619973440438,0.4194216915030099,0.2969881679799575,0.1727272727272727,0.3061224489795918,0.1485389386568442,0.4001626016260162,0.5312351393048371,0.3754127603026836,0.2002251333646686,0.4038461538461539,0.0133333333333333,0.1025795602373322,0.4210526315789473,0.2619156998656327,0.2559229025894993,0.3684210526315789,0.3352578248518044,0.6666666666666666,0.2548240562363101,0.2259428826665922,0.3295454545454545,0.0327868852459016,0.0,0.4240019497437204,0.2,0.3860259764529993,0.2458432304038005,0.4270469802271284,0.0,0.2978723404255319,0.2090729783037475,0.4396973742768135,0.3181818181818182,0.2569737954353338,0.063585845526353,0.2711211828436284,0.2988460417345382,0.2841323000700241,0.2,0.225,0.2542624166048925,0.0744801512287334,0.0
27,0.2283901665344964,0.3009747364233141,0.125,0.2811908315327556,0.060979940982888,0.0263653483992467,0.088235294117647,0.2290693264176999,0.1305616338439095,0.0801212256305618,0.5,0.2962962962962963,0.4117647058823529,0.4166666666666666,0.2580645161290322,0.289323553382233,0.2532362459546926,0.1914893617021276,0.5628571428571428,0.2647058823529412,0.3969650430275518,0.3858144533662754,0.3075120458584514,0.0157226747490054,0.1705504175655182,0.2463768115942028,0.46875,0.0737652134715693,0.220185051764408,0.0114012504597278,0.1957959562381216,0.037037037037037,0.310641110376735,0.1648351648351648,0.2272727272727272,0.5878563002482138,0.3207342346787722,0.2586120734560909,0.3727272727272727,0.1581632653061224,0.1213460180734394,0.2872628726287263,0.5012251565477812,0.3903374266144112,0.2199798886222569,0.4615384615384615,0.0226666666666666,0.1152711235206396,0.1052631578947368,0.3084260558050789,0.3196636169051916,0.4210526315789473,0.3034161114981416,0.3333333333333333,0.2057996938783612,0.3232182239468468,0.6136363636363638,0.0518686416108797,0.12,0.3581570528146989,0.6000000000000001,0.2361240889553353,0.3752969121140143,0.4233212906440763,0.5,0.5565957446808512,0.2556213017751479,0.3620382732532265,0.0909090909090909,0.2383770076077768,0.0690355032761371,0.1916084432559373,0.0801212256305618,0.3308327427128783,0.2,0.2609375,0.3180133432171979,0.0166351606805292,0.0
28,0.2839016653449643,0.2607917246866919,0.0,0.111643240594302,0.1256210587564089,0.0828625235404896,0.1764705882352941,0.0834292607700296,0.2159008023340627,0.3471476826529036,0.25,0.8148148148148148,0.4705882352941176,0.0,0.2258064516129032,0.0114099429502852,0.5711974110032363,0.1063829787234042,0.2196825396825396,0.1176470588235294,0.4769038389977723,0.5444511426806671,0.4065891306265851,0.0255730251941655,0.0439565133813195,0.2028985507246377,0.635,0.0622383926846545,0.2449403965848766,0.0312614931960279,0.2868518507095671,0.2592592592592592,0.4282881692002644,0.2087912087912088,0.6363636363636364,0.2568073365578713,0.705615316293299,0.5821803659575173,0.1,0.3418367346938775,0.1815510829265436,0.5907859078590786,0.4366094926944369,0.5203542312146526,0.1947556210433671,0.4807692307692308,0.016,0.1285020782434876,0.0,0.2939019642364214,0.4565881143240862,0.5263157894736842,0.0797482030894763,0.1333333333333333,0.3116634358561286,0.1190128695457971,0.3295454545454545,0.0465974381951399,0.12,0.3975433955900181,0.0,0.1450196225004671,0.32541567695962,0.3690398853199809,0.0,0.4680851063829787,0.3960552268244576,0.4063195371606586,0.2424242424242424,0.4750633981403211,0.0668400279069313,0.3012117925680331,0.3467190205929252,0.2457800368793495,0.6000000000000001,0.4171875,0.1971830985915492,0.0627599243856332,0.0
